Product Name,Categorize Product,Brand Name,Price (?),Discounted Price,Rating (?),Number of Buyers,Total Sold,Available Stock,Main Category,Sub Category,Discount (%),Seller,Return Policy
Kari LLC Dolorem Plus Jeans 9,Other,Kari LLC,19271.66 ,8286.81 ,4.60 ,9894,7085,246,Fashion,Jeans,57,Flipkart Assured,TRUE
"Gaba, Seth and Brahmbhatt Cum Lite Furniture 9",Other,"Gaba, Seth",19270.90 ,19270.90 ,3.30 ,8820,870,277,Home,Furniture,0,Cloudtail India,TRUE
Sahota Ltd Rem Lite Smartwatches 2,Smartwatch,Sahota Ltd,19270.17 ,19270.17 ,4.30 ,1078,1496,39,Electronics,Smartwatches,0,Flipkart Assured,TRUE
Shenoy-Bala Natus Pro Shoes 10,Other,Shenoy-Bala Natus,19266.84 ,12716.11 ,4.20 ,9548,8988,3745,Fashion,Shoes,34,Flipkart Assured,TRUE
De-Kala Nihil Lite Shoes 4,Other,De-Kala Nihil,19260.70 ,18105.06 ,4.20 ,8055,742,140,Fashion,Shoes,6,MobileHub,FALSE
Lanka Inc Laborum Lite Smartwatches 10,Smartwatch,Lanka Inc,19260.11 ,19260.11 ,3.80 ,8261,3506,388,Electronics,Smartwatches,0,SuperComNet,FALSE
Lall LLC Reprehenderit Plus Smartwatches 9,Smartwatch,Lall LLC,19240.56 ,19240.56 ,4.50 ,6489,9943,1920,Electronics,Smartwatches,0,RetailNet,FALSE
Peri-Radhakrishnan Id Ultra Shoes 8,Other,Peri-Radhakrishnan Id,19233.95 ,19233.95 ,3.80 ,5465,9583,335,Fashion,Shoes,0,Flipkart Assured,FALSE
Mutti Inc Provident Pro Lighting 9,Other,Mutti Inc,19213.79 ,19213.79 ,3.80 ,3788,2917,1334,Home,Lighting,0,Cloudtail India,FALSE
Mistry-Chauhan Rerum Pro Decor 1,Other,Mistry-Chauhan Rerum,19204.27 ,19204.27 ,4.70 ,5425,8924,3996,Home,Decor,0,RetailNet,FALSE
"Grewal, Bava and Varma Aperiam Plus Furniture 15",Other,"Grewal, Bava",19188.52 ,13815.73 ,3.30 ,2106,2773,897,Home,Furniture,28,Cloudtail India,TRUE
Ahluwalia-Sule Impedit Ultra Shoes 13,Other,Ahluwalia-Sule Impedit,19170.29 ,9776.85 ,4.70 ,8703,6726,1072,Fashion,Shoes,49,Flipkart Assured,TRUE
Kapur-Mishra Autem Lite Jeans 1,Other,Kapur-Mishra Autem,19159.19 ,14177.80 ,3.70 ,3570,2670,1177,Fashion,Jeans,26,MobileHub,FALSE
Goyal and Sons Possimus Plus Shoes 5,Other,Goyal and,19156.80 ,19156.80 ,3.80 ,1253,5564,374,Fashion,Shoes,0,HomeCare Solutions,TRUE
Manne-Banerjee Quas Ultra ACs 6,Other,Manne-Banerjee Quas,19128.92 ,10903.48 ,4.60 ,1470,1717,92,Appliances,ACs,43,MobileHub,FALSE
Samra Inc Odit Plus Dresses 15,Other,Samra Inc,19127.42 ,9372.44 ,4.40 ,3757,326,17,Fashion,Dresses,51,Cloudtail India,TRUE
Sibal-Bansal Autem Pro Shoes 7,Other,Sibal-Bansal Autem,19115.44 ,7263.87 ,3.90 ,6531,9773,3028,Fashion,Shoes,62,RetailNet,FALSE
"Sahni, Kibe and Lal Qui Pro Dresses 3",Other,"Sahni, Kibe",19096.24 ,5728.87 ,4.70 ,3972,2681,583,Fashion,Dresses,70,FashionPlus,TRUE
De Inc Ea Lite Smartphones 4,Phone,De Inc,19095.99 ,16422.55 ,4.60 ,6560,4119,1324,Electronics,Smartphones,14,Cloudtail India,FALSE
Sangha LLC Veritatis Ultra Microwaves 13,Other,Sangha LLC,19088.58 ,9735.18 ,3.40 ,4415,187,9,Appliances,Microwaves,49,RetailNet,FALSE
"Amble, Sinha and Rout Ex Ultra Smartwatches 8",Smartwatch,"Amble, Sinha",19087.12 ,19087.12 ,3.70 ,8978,8513,389,Electronics,Smartwatches,0,SuperComNet,FALSE
"Sundaram, Dass and Dubey Nisi Ultra Furniture 1",Other,"Sundaram, Dass",19070.55 ,6674.69 ,4.40 ,1676,4272,1532,Home,Furniture,65,RetailNet,TRUE
Mohanty-Pal Asperiores Pro Shoes 9,Other,Mohanty-Pal Asperiores,19065.43 ,8198.13 ,3.40 ,8174,1979,472,Fashion,Shoes,57,SuperComNet,FALSE
Sha-Tara Eveniet Plus Smartphones 13,Phone,Sha-Tara Eveniet,19063.65 ,13153.92 ,4.10 ,1852,1041,472,Electronics,Smartphones,31,HomeCare Solutions,FALSE
Desai Ltd Soluta Lite Dresses 14,Other,Desai Ltd,19015.24 ,13881.13 ,3.60 ,1637,1371,322,Fashion,Dresses,27,RetailNet,FALSE
Ahuja-Kar Possimus Pro Headphones 14,Phone,Ahuja-Kar Possimus,19012.13 ,16540.55 ,3.70 ,5403,6285,1981,Electronics,Headphones,13,FashionPlus,TRUE
Ahluwalia LLC Vero Plus Dresses 12,Other,Ahluwalia LLC,19011.42 ,16730.05 ,4.30 ,6691,7354,2078,Fashion,Dresses,12,SuperComNet,TRUE
"Bal, Nath and Dhar Dolor Lite Kitchenware 9",Other,"Bal, Nath",18993.17 ,5887.88 ,3.60 ,3844,362,75,Home,Kitchenware,69,MobileHub,TRUE
"Acharya, Karpe and Talwar Provident Pro Headphones 1",Phone,"Acharya, Karpe",18991.14 ,18991.14 ,4.30 ,4383,7296,1472,Electronics,Headphones,0,RetailNet,TRUE
Pau-Prasad Quasi Plus Washing Machines 4,Other,Pau-Prasad Quasi,18978.10 ,8729.93 ,3.70 ,3737,7769,1170,Appliances,Washing Machines,54,RetailNet,TRUE
Nadkarni-Sekhon Est Lite Furniture 13,Other,Nadkarni-Sekhon Est,18977.95 ,18977.95 ,3.80 ,7655,7725,3754,Home,Furniture,0,FashionPlus,TRUE
"Pai, Dube and Arora Harum Pro Kitchenware 13",Other,"Pai, Dube",18976.38 ,18976.38 ,4.50 ,2674,792,191,Home,Kitchenware,0,RetailNet,TRUE
Baral PLC Nostrum Pro Microwaves 3,Other,Baral PLC,18966.73 ,12138.71 ,4.50 ,9657,2300,1115,Appliances,Microwaves,36,SuperComNet,FALSE
Shere-Mistry Eius Ultra Smartwatches 8,Smartwatch,Shere-Mistry Eius,18952.17 ,13077.00 ,4.40 ,7684,7980,632,Electronics,Smartwatches,31,MobileHub,TRUE
"Krish, Narula and Viswanathan Neque Plus Headphones 8",Phone,"Krish, Narula",18937.98 ,7385.81 ,4.20 ,804,3108,887,Electronics,Headphones,61,SuperComNet,TRUE
Dani-Krishnamurthy Nihil Lite Jeans 6,Other,Dani-Krishnamurthy Nihil,18918.55 ,17972.62 ,4.50 ,4467,3573,1060,Fashion,Jeans,5,FashionPlus,FALSE
"Kibe, Rama and Acharya Eveniet Lite Decor 15",Other,"Kibe, Rama",18915.77 ,12862.72 ,4.30 ,5528,5153,1892,Home,Decor,32,Flipkart Assured,FALSE
"Kaur, Gill and Bala Eum Lite Lighting 6",Other,"Kaur, Gill",18913.10 ,11915.25 ,3.30 ,2901,4064,1806,Home,Lighting,37,MobileHub,TRUE
"Loyal, Kibe and Lad Sapiente Pro Refrigerators 6",Other,"Loyal, Kibe",18903.90 ,16446.39 ,4.40 ,9759,4935,635,Appliances,Refrigerators,13,HomeCare Solutions,FALSE
Das-Kala Corrupti Ultra Smartwatches 5,Smartwatch,Das-Kala Corrupti,18903.24 ,18903.24 ,4.30 ,6959,5849,1148,Electronics,Smartwatches,0,SuperComNet,TRUE
"Rattan, Dass and Buch Nostrum Pro Lighting 4",Other,"Rattan, Dass",18874.14 ,6228.47 ,3.40 ,8834,8735,25,Home,Lighting,67,MobileHub,FALSE
"Kumer, Vaidya and Vig Voluptate Lite Smartwatches 2",Smartwatch,"Kumer, Vaidya",18865.72 ,11319.43 ,3.50 ,2958,791,79,Electronics,Smartwatches,40,SuperComNet,FALSE
Grover-Dave Voluptas Pro Decor 6,Other,Grover-Dave Voluptas,18859.40 ,18859.40 ,4.60 ,2581,5691,1245,Home,Decor,0,FashionPlus,TRUE
Nadig LLC Debitis Lite Smartwatches 2,Smartwatch,Nadig LLC,18847.56 ,8481.40 ,4.40 ,5213,3236,871,Electronics,Smartwatches,55,MobileHub,FALSE
Kuruvilla-Sridhar Consectetur Ultra Headphones 6,Phone,Kuruvilla-Sridhar Consectetur,18809.29 ,9780.83 ,4.40 ,5813,7641,2383,Electronics,Headphones,48,Cloudtail India,FALSE
Din-Srivastava Quisquam Pro Lighting 4,Other,Din-Srivastava Quisquam,18789.58 ,7891.62 ,3.30 ,9665,3529,14,Home,Lighting,58,HomeCare Solutions,FALSE
"Dutt, Andra and Hayer Velit Pro Lighting 7",Other,"Dutt, Andra",18780.34 ,18780.34 ,4.60 ,5642,5848,211,Home,Lighting,0,Flipkart Assured,FALSE
"Yogi, Hegde and Krishnamurthy Corrupti Plus Laptops 5",Laptop,"Yogi, Hegde",18735.13 ,14613.40 ,3.20 ,1990,9612,4081,Electronics,Laptops,22,HomeCare Solutions,FALSE
Mody LLC Est Pro Shoes 10,Other,Mody LLC,18714.08 ,17216.95 ,4.60 ,11,695,143,Fashion,Shoes,8,ElectroWorld,FALSE
"Chatterjee, Varghese and Dave Provident Ultra Furniture 12",Other,"Chatterjee, Varghese",18712.05 ,18712.05 ,3.50 ,6792,3874,1532,Home,Furniture,0,Flipkart Assured,FALSE
Rout-Comar Reiciendis Plus Smartwatches 3,Smartwatch,Rout-Comar Reiciendis,18705.06 ,13841.74 ,4.10 ,4182,9101,4516,Electronics,Smartwatches,26,Cloudtail India,FALSE
"Sengupta, Bera and Sanghvi Alias Lite Washing Machines 12",Other,"Sengupta, Bera",18699.78 ,10097.88 ,4.20 ,7929,6916,2749,Appliances,Washing Machines,46,Cloudtail India,TRUE
"Mann, Singh and Randhawa Ad Plus Washing Machines 8",Other,"Mann, Singh",18673.59 ,13818.46 ,3.30 ,3695,2970,1364,Appliances,Washing Machines,26,Flipkart Assured,TRUE
Palan-Anne Consequatur Pro Shoes 8,Other,Palan-Anne Consequatur,18658.91 ,5597.67 ,3.40 ,1268,6265,536,Fashion,Shoes,70,FashionPlus,FALSE
Sant LLC Repudiandae Ultra Smartwatches 6,Smartwatch,Sant LLC,18637.19 ,9877.71 ,3.10 ,443,5491,1020,Electronics,Smartwatches,47,Flipkart Assured,FALSE
Krish LLC Maxime Plus Shoes 14,Other,Krish LLC,18634.87 ,18634.87 ,4.70 ,3187,8195,1306,Fashion,Shoes,0,FashionPlus,FALSE
Srivastava-Bandi Aut Ultra Furniture 12,Other,Srivastava-Bandi Aut,18630.46 ,18630.46 ,4.90 ,8085,1311,365,Home,Furniture,0,MobileHub,TRUE
"Wadhwa, Yadav and Modi Natus Plus Dresses 9",Other,"Wadhwa, Yadav",18615.24 ,12099.91 ,4.60 ,8724,3111,817,Fashion,Dresses,35,ElectroWorld,TRUE
Vala-Dasgupta Quos Lite Decor 13,Other,Vala-Dasgupta Quos,18580.80 ,17280.14 ,4.00 ,9774,2693,996,Home,Decor,7,HomeCare Solutions,TRUE
Manne-Sachar Quod Lite Decor 3,Other,Manne-Sachar Quod,18577.16 ,8545.49 ,3.50 ,8585,1260,398,Home,Decor,54,Cloudtail India,FALSE
Buch Group Accusamus Plus Shoes 13,Other,Buch Group,18529.14 ,10005.74 ,4.00 ,4160,7810,516,Fashion,Shoes,46,MobileHub,TRUE
Om Group Incidunt Plus Lighting 12,Other,Om Group,18512.36 ,12033.03 ,3.30 ,8075,3770,49,Home,Lighting,35,HomeCare Solutions,FALSE
"Suri, Raju and Devi Eos Ultra Refrigerators 2",Other,"Suri, Raju",18508.19 ,18508.19 ,3.70 ,8648,2566,723,Appliances,Refrigerators,0,RetailNet,TRUE
Pal-Brar Et Lite Washing Machines 2,Other,Pal-Brar Et,18504.41 ,5736.37 ,3.10 ,7090,5397,54,Appliances,Washing Machines,69,Cloudtail India,TRUE
Sampath-Chawla Eaque Lite Furniture 3,Other,Sampath-Chawla Eaque,18502.20 ,16281.94 ,4.40 ,1685,8651,4252,Home,Furniture,12,ElectroWorld,FALSE
Kothari and Sons Molestiae Plus Kitchenware 8,Other,Kothari and,18497.87 ,15723.19 ,3.80 ,514,8048,3684,Home,Kitchenware,15,Cloudtail India,FALSE
Amble-Dhar Ex Lite Refrigerators 2,Other,Amble-Dhar Ex,18493.74 ,18493.74 ,3.30 ,503,2403,1061,Appliances,Refrigerators,0,Cloudtail India,FALSE
"Handa, Mittal and Yadav Quae Lite Microwaves 15",Other,"Handa, Mittal",18489.31 ,17010.17 ,3.10 ,1232,5879,1842,Appliances,Microwaves,8,Flipkart Assured,TRUE
"Goyal, Sethi and Om Vero Plus Refrigerators 10",Other,"Goyal, Sethi",18488.09 ,18488.09 ,3.10 ,4786,50,23,Appliances,Refrigerators,0,Cloudtail India,FALSE
"Chopra, Vig and Kara Modi Plus Washing Machines 13",Other,"Chopra, Vig",18475.54 ,17182.25 ,3.80 ,224,5051,2433,Appliances,Washing Machines,7,RetailNet,FALSE
Shan Inc Amet Ultra Refrigerators 4,Other,Shan Inc,18468.38 ,18468.38 ,4.20 ,9722,2638,111,Appliances,Refrigerators,0,ElectroWorld,FALSE
"Prakash, Palla and Chawla Iste Pro Headphones 12",Phone,"Prakash, Palla",18464.66 ,18464.66 ,5.00 ,4556,9520,3895,Electronics,Headphones,0,FashionPlus,FALSE
"Pathak, Prabhakar and Rattan Officia Plus Washing Machines 12",Other,"Pathak, Prabhakar",18459.04 ,17166.91 ,4.80 ,3299,3133,284,Appliances,Washing Machines,7,MobileHub,TRUE
Jayaraman-Dani Dolorum Lite Dresses 11,Other,Jayaraman-Dani Dolorum,18453.79 ,7935.13 ,3.50 ,6943,9346,2853,Fashion,Dresses,57,FashionPlus,TRUE
"Edwin, Soman and Ganguly Magnam Ultra Headphones 10",Phone,"Edwin, Soman",18425.42 ,16398.62 ,3.20 ,7845,9210,1630,Electronics,Headphones,11,MobileHub,FALSE
"Nayar, Ganesh and Goda Minus Plus ACs 6",Other,"Nayar, Ganesh",18420.79 ,7920.94 ,3.80 ,8430,9567,3132,Appliances,ACs,57,HomeCare Solutions,TRUE
"Bansal, Karpe and Goel Ex Plus Microwaves 11",Other,"Bansal, Karpe",18414.64 ,12890.25 ,4.60 ,5049,3214,153,Appliances,Microwaves,30,HomeCare Solutions,TRUE
Munshi PLC Quibusdam Pro Washing Machines 14,Other,Munshi PLC,18408.36 ,9204.18 ,4.80 ,9437,1266,259,Appliances,Washing Machines,50,MobileHub,FALSE
Karpe Inc Iusto Pro Smartwatches 12,Smartwatch,Karpe Inc,18383.87 ,18383.87 ,3.90 ,3903,4151,746,Electronics,Smartwatches,0,FashionPlus,TRUE
"Gaba, Devan and Dutta Incidunt Plus Microwaves 8",Other,"Gaba, Devan",18371.00 ,14880.51 ,3.90 ,8356,3752,1597,Appliances,Microwaves,19,MobileHub,FALSE
"Choudhry, Walla and Sodhi Nobis Lite Furniture 11",Other,"Choudhry, Walla",18366.43 ,18366.43 ,3.80 ,3552,2919,1126,Home,Furniture,0,Flipkart Assured,TRUE
Chowdhury LLC Fugiat Plus ACs 2,Other,Chowdhury LLC,18322.12 ,12459.04 ,4.10 ,1796,685,134,Appliances,ACs,32,SuperComNet,TRUE
Sandhu LLC Eveniet Plus ACs 12,Other,Sandhu LLC,18319.56 ,10991.74 ,5.00 ,5764,9039,4257,Appliances,ACs,40,Flipkart Assured,FALSE
Vora PLC Rem Pro Washing Machines 15,Other,Vora PLC,18314.19 ,18314.19 ,3.90 ,3149,8131,832,Appliances,Washing Machines,0,MobileHub,TRUE
Narula-Seshadri Cupiditate Pro Jeans 6,Other,Narula-Seshadri Cupiditate,18282.58 ,18282.58 ,3.20 ,2485,7095,178,Fashion,Jeans,0,MobileHub,TRUE
Prakash and Sons Magnam Pro Jeans 1,Other,Prakash and,18278.95 ,18278.95 ,3.70 ,9487,7016,677,Fashion,Jeans,0,SuperComNet,TRUE
Bhargava-Shan Autem Ultra Dresses 7,Other,Bhargava-Shan Autem,18274.11 ,14619.29 ,4.50 ,5175,8650,132,Fashion,Dresses,20,RetailNet,FALSE
Oommen Inc Dolorem Pro Headphones 13,Phone,Oommen Inc,18254.97 ,18254.97 ,3.90 ,5926,4607,2244,Electronics,Headphones,0,RetailNet,FALSE
"Dhar, Sinha and Khatri Tempore Lite Shoes 8",Other,"Dhar, Sinha",18230.69 ,9844.57 ,4.60 ,9439,7282,1411,Fashion,Shoes,46,RetailNet,TRUE
Verma-Puri Molestias Plus Refrigerators 11,Other,Verma-Puri Molestias,18221.59 ,17128.29 ,4.10 ,382,1982,481,Appliances,Refrigerators,6,ElectroWorld,FALSE
"Chawla, Banik and Wali Minus Lite Furniture 10",Other,"Chawla, Banik",18220.03 ,7834.61 ,4.20 ,5113,1232,407,Home,Furniture,57,ElectroWorld,TRUE
"Devan, Buch and Ghosh Eligendi Pro Headphones 3",Phone,"Devan, Buch",18211.99 ,12748.39 ,5.00 ,8230,6691,1472,Electronics,Headphones,30,Cloudtail India,FALSE
Kata-Sethi Magnam Lite ACs 7,Other,Kata-Sethi Magnam,18211.81 ,18211.81 ,4.10 ,8195,9275,2422,Appliances,ACs,0,RetailNet,FALSE
Baria-Dey Voluptatem Lite Kitchenware 9,Other,Baria-Dey Voluptatem,18201.11 ,18201.11 ,3.40 ,9885,5801,272,Home,Kitchenware,0,SuperComNet,TRUE
"Dugal, Golla and Chandran Dicta Ultra Smartwatches 5",Smartwatch,"Dugal, Golla",18183.92 ,10183.00 ,3.30 ,8197,9784,4448,Electronics,Smartwatches,44,FashionPlus,TRUE
"Reddy, Dhillon and Ganesan Soluta Lite Smartwatches 4",Smartwatch,"Reddy, Dhillon",18172.92 ,13266.23 ,4.10 ,6708,6336,2929,Electronics,Smartwatches,27,Flipkart Assured,TRUE
"Balakrishnan, Zachariah and Palla Eveniet Ultra Microwaves 14",Other,"Balakrishnan, Zachariah",18170.96 ,12719.67 ,5.00 ,6293,1449,460,Appliances,Microwaves,30,Cloudtail India,TRUE
"Hayre, Zachariah and Dara Quas Pro Smartwatches 9",Smartwatch,"Hayre, Zachariah",18168.38 ,15806.49 ,4.40 ,88,8180,2407,Electronics,Smartwatches,13,RetailNet,FALSE
Suresh-Prakash Ut Ultra ACs 10,Other,Suresh-Prakash Ut,18161.02 ,6356.36 ,3.70 ,4068,4607,399,Appliances,ACs,65,SuperComNet,TRUE
Mahajan-Shanker Eligendi Lite Washing Machines 9,Other,Mahajan-Shanker Eligendi,18154.77 ,16339.29 ,4.70 ,6563,4681,228,Appliances,Washing Machines,10,SuperComNet,FALSE
"Dani, Varty and Grover Voluptas Ultra Washing Machines 1",Other,"Dani, Varty",18153.16 ,15611.72 ,4.00 ,2516,7209,3394,Appliances,Washing Machines,14,MobileHub,FALSE
Agrawal-Kothari Aliquid Ultra Refrigerators 3,Other,Agrawal-Kothari Aliquid,18146.92 ,12884.31 ,4.20 ,2975,9632,3606,Appliances,Refrigerators,29,FashionPlus,TRUE
Sarna Group Cum Lite Decor 9,Other,Sarna Group,18142.28 ,9252.56 ,3.80 ,4289,861,248,Home,Decor,49,Cloudtail India,FALSE
"Chaudhry, Divan and Nori Doloribus Lite Lighting 10",Other,"Chaudhry, Divan",18138.84 ,10701.92 ,3.70 ,9702,5217,2015,Home,Lighting,41,Flipkart Assured,TRUE
Mangat-Dalal Laboriosam Plus Microwaves 9,Other,Mangat-Dalal Laboriosam,18118.26 ,18118.26 ,5.00 ,8219,244,30,Appliances,Microwaves,0,SuperComNet,TRUE
Buch-Shroff Asperiores Lite Kitchenware 2,Other,Buch-Shroff Asperiores,18111.85 ,18111.85 ,3.20 ,577,6519,1119,Home,Kitchenware,0,RetailNet,TRUE
"Dhar, Gokhale and Som Ducimus Ultra Jeans 5",Other,"Dhar, Gokhale",18103.97 ,7603.67 ,3.10 ,8166,5832,1972,Fashion,Jeans,58,Cloudtail India,FALSE
"Gade, Bedi and Prabhu Necessitatibus Lite ACs 11",Other,"Gade, Bedi",18078.02 ,13196.95 ,3.10 ,837,4976,1737,Appliances,ACs,27,Cloudtail India,FALSE
Sastry and Sons Maiores Pro Dresses 14,Other,Sastry and,18076.90 ,6869.22 ,4.60 ,4417,5098,2323,Fashion,Dresses,62,ElectroWorld,TRUE
Seth and Sons Nam Ultra Decor 6,Other,Seth and,18026.93 ,11717.50 ,3.40 ,332,8314,4003,Home,Decor,35,Flipkart Assured,FALSE
Dar-Wagle Tenetur Plus Headphones 9,Phone,Dar-Wagle Tenetur,18026.57 ,18026.57 ,3.20 ,2359,6230,2547,Electronics,Headphones,0,SuperComNet,FALSE
"Gara, Minhas and Misra Harum Lite Decor 2",Other,"Gara, Minhas",18018.82 ,14234.87 ,4.00 ,1979,508,203,Home,Decor,21,SuperComNet,FALSE
Rajagopalan-Gandhi Unde Pro Kitchenware 7,Other,Rajagopalan-Gandhi Unde,18006.74 ,15845.93 ,3.30 ,9927,8114,264,Home,Kitchenware,12,HomeCare Solutions,TRUE
Sankar-Bhatti Unde Lite Furniture 3,Other,Sankar-Bhatti Unde,18005.79 ,18005.79 ,4.90 ,706,8720,1203,Home,Furniture,0,MobileHub,TRUE
"Setty, Dani and Karnik Ab Pro Washing Machines 14",Other,"Setty, Dani",17962.53 ,16705.15 ,4.40 ,2571,7140,3430,Appliances,Washing Machines,7,RetailNet,FALSE
"Choudhary, Koshy and Mukhopadhyay Earum Pro Shoes 15",Other,"Choudhary, Koshy",17911.17 ,15403.61 ,3.50 ,3887,2145,712,Fashion,Shoes,14,RetailNet,TRUE
Dua-Acharya Iure Lite Smartwatches 3,Smartwatch,Dua-Acharya Iure,17900.02 ,12172.01 ,3.70 ,4522,4381,577,Electronics,Smartwatches,32,MobileHub,FALSE
Master Inc Quasi Ultra Headphones 13,Phone,Master Inc,17854.28 ,9284.23 ,3.30 ,4658,2643,1146,Electronics,Headphones,48,Flipkart Assured,FALSE
Bali Ltd Similique Pro Jeans 5,Other,Bali Ltd,17842.77 ,17842.77 ,4.70 ,3274,7916,2755,Fashion,Jeans,0,FashionPlus,FALSE
"Saraf, Saxena and Shan Veniam Lite Refrigerators 7",Other,"Saraf, Saxena",17831.41 ,17831.41 ,4.40 ,6720,4534,1388,Appliances,Refrigerators,0,ElectroWorld,TRUE
Mohan-Kade Nemo Lite Dresses 7,Other,Mohan-Kade Nemo,17829.55 ,10162.84 ,4.00 ,6284,2378,58,Fashion,Dresses,43,MobileHub,TRUE
Choudhry-Pall Nobis Lite Shoes 15,Other,Choudhry-Pall Nobis,17794.08 ,6405.87 ,3.80 ,8879,9901,873,Fashion,Shoes,64,HomeCare Solutions,FALSE
"Sarma, Hans and Bajwa Earum Plus Jeans 13",Other,"Sarma, Hans",17792.10 ,14767.44 ,4.00 ,1104,4477,1999,Fashion,Jeans,17,HomeCare Solutions,TRUE
"Raj, Sama and Venkatesh Quam Lite Smartwatches 7",Smartwatch,"Raj, Sama",17785.49 ,11738.42 ,4.40 ,85,130,54,Electronics,Smartwatches,34,Cloudtail India,FALSE
Arya PLC Explicabo Plus Smartwatches 4,Smartwatch,Arya PLC,17759.04 ,5860.48 ,3.80 ,1235,2603,584,Electronics,Smartwatches,67,MobileHub,FALSE
"Bobal, Parsa and Sankaran Consequuntur Plus Microwaves 9",Other,"Bobal, Parsa",17750.46 ,16152.92 ,3.70 ,6591,6170,2455,Appliances,Microwaves,9,RetailNet,FALSE
Sawhney-Thaker Neque Plus Dresses 13,Other,Sawhney-Thaker Neque,17734.01 ,7980.30 ,4.30 ,8546,9392,1162,Fashion,Dresses,55,Cloudtail India,FALSE
Dada and Sons Quis Lite Dresses 1,Other,Dada and,17712.69 ,8679.22 ,3.70 ,4731,8316,1455,Fashion,Dresses,51,Cloudtail India,TRUE
Banerjee Ltd Eligendi Ultra Jeans 9,Other,Banerjee Ltd,17702.47 ,12037.68 ,4.90 ,8583,4347,1924,Fashion,Jeans,32,ElectroWorld,FALSE
Ben and Sons Laborum Ultra Headphones 11,Phone,Ben and,17639.77 ,17639.77 ,4.90 ,6459,7005,693,Electronics,Headphones,0,HomeCare Solutions,FALSE
Sood Group Ipsa Pro Kitchenware 12,Other,Sood Group,17638.47 ,17638.47 ,4.80 ,5687,3138,569,Home,Kitchenware,0,HomeCare Solutions,TRUE
Sunder LLC Itaque Pro Headphones 5,Phone,Sunder LLC,17622.38 ,6344.06 ,3.70 ,6367,8170,3202,Electronics,Headphones,64,FashionPlus,TRUE
"Pandey, Ramachandran and Verma Ut Pro ACs 11",Other,"Pandey, Ramachandran",17614.56 ,7574.26 ,4.80 ,7445,8151,392,Appliances,ACs,57,HomeCare Solutions,TRUE
Soni LLC Dolorum Lite Furniture 13,Other,Soni LLC,17582.65 ,17582.65 ,3.50 ,6963,4994,43,Home,Furniture,0,FashionPlus,FALSE
"Mallick, Lad and Baral Velit Lite Smartwatches 11",Smartwatch,"Mallick, Lad",17563.12 ,12118.55 ,3.90 ,966,5409,575,Electronics,Smartwatches,31,HomeCare Solutions,TRUE
Bhat PLC Eaque Ultra Microwaves 10,Other,Bhat PLC,17562.70 ,14752.67 ,4.00 ,4663,5465,339,Appliances,Microwaves,16,Flipkart Assured,FALSE
"Bhatt, D?lia and Narayanan Quam Plus Shoes 12",Other,"Bhatt, D?lia",17535.48 ,12625.55 ,3.20 ,5484,7130,3225,Fashion,Shoes,28,HomeCare Solutions,TRUE
Parekh PLC Porro Ultra Headphones 10,Phone,Parekh PLC,17530.32 ,14725.47 ,4.90 ,3824,4268,1386,Electronics,Headphones,16,SuperComNet,TRUE
Cheema-Babu Numquam Plus Microwaves 7,Other,Cheema-Babu Numquam,17516.89 ,17516.89 ,4.80 ,2870,224,78,Appliances,Microwaves,0,HomeCare Solutions,TRUE
Pillay-Arora Perferendis Plus Lighting 6,Other,Pillay-Arora Perferendis,17462.00 ,7334.04 ,3.10 ,5176,7218,396,Home,Lighting,58,Cloudtail India,TRUE
Sridhar-Yogi Quibusdam Plus Dresses 7,Other,Sridhar-Yogi Quibusdam,17435.91 ,17435.91 ,4.00 ,7542,6061,1594,Fashion,Dresses,0,Cloudtail India,TRUE
Chandra and Sons Quam Pro Smartwatches 15,Smartwatch,Chandra and,17421.94 ,17421.94 ,3.90 ,4819,631,266,Electronics,Smartwatches,0,HomeCare Solutions,FALSE
"Patla, Lalla and Dara Rem Pro Shoes 10",Other,"Patla, Lalla",17403.81 ,17403.81 ,4.90 ,3512,7184,1638,Fashion,Shoes,0,SuperComNet,FALSE
Chaudhari-Tandon Deserunt Plus Washing Machines 10,Other,Chaudhari-Tandon Deserunt,17381.20 ,7821.54 ,4.20 ,2424,6071,2639,Appliances,Washing Machines,55,SuperComNet,FALSE
Dewan-Pant Amet Ultra Headphones 15,Phone,Dewan-Pant Amet,17372.09 ,5906.51 ,3.00 ,6955,1122,110,Electronics,Headphones,66,Flipkart Assured,FALSE
Kata-Narula Odit Pro Washing Machines 8,Other,Kata-Narula Odit,17367.63 ,14936.16 ,4.70 ,9298,1063,482,Appliances,Washing Machines,14,FashionPlus,TRUE
"Lata, Mahal and Dar Maxime Ultra ACs 12",Other,"Lata, Mahal",17365.74 ,10072.13 ,3.10 ,3322,3080,1372,Appliances,ACs,42,Cloudtail India,TRUE
Gokhale LLC Facere Pro Kitchenware 13,Other,Gokhale LLC,17352.02 ,11105.29 ,4.80 ,2516,8263,917,Home,Kitchenware,36,FashionPlus,TRUE
Nayak-Lata Numquam Plus Jeans 14,Other,Nayak-Lata Numquam,17347.49 ,14051.47 ,4.90 ,8685,7821,3493,Fashion,Jeans,19,ElectroWorld,FALSE
"Guha, Chad and Ahluwalia Sunt Ultra Shoes 15",Other,"Guha, Chad",17329.62 ,10917.66 ,3.20 ,871,9874,1053,Fashion,Shoes,37,FashionPlus,TRUE
